NU_ANO_CENSO|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|IN_POSSUI_NEC_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|TP_ESCOLARIDADE|TP_NORMAL_MAGISTERIO|TP_SITUACAO_CURSO_1|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|IN_COM_PEDAGOGICA_1|NU_ANO_INICIO_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|NO_IES_CURSO_1|CO_IES_1|TP_SITUACAO_CURSO_2|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|IN_COM_PEDAGOGICA_2|NU_ANO_INICIO_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|NO_IES_CURSO_2|CO_IES_2|TP_SITUACAO_CURSO_3|CO_AREA_CURSO_3|CO_CURSO_3|IN_LICENCIATURA_3|IN_COM_PEDAGOGICA_3|NU_ANO_INICIO_3|NU_ANO_CONCLUSAO_3|TP_TIPO_IES_3|NO_IES_CURSO_3|CO_IES_3|IN_DISC_QUIMICA|IN_DISC_FISICA|IN_DISC_MATEMATICA|IN_DISC_BIOLOGIA|IN_DISC_CIENCIAS|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LINGUA_INDIGENA|IN_DISC_ARTES|IN_DISC_EDUCACAO_FISICA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_FILOSOFIA|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_SOCIOLOGIA|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ATENDIMENTO_ESPECIAIS|IN_DISC_DIVER_SOCIO_CULTURAL|IN_DISC_LIBRAS|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|TP_TIPO_DOCENTE|TP_TIPO_CONTRATACAO|ID_TURMA|TP_TIPO_TURMA|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_ENTIDADE|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2015|123558430238|12|8|1947|67|68|1|1|1|76|32|3204005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||1972|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|1126837|0|1|0|1|0|0|11||3|3203|32009|32070837|32|3205002|320500205|3|1|||||||||1|0|0
2015|123558430238|12|8|1947|67|68|1|1|1|76|32|3204005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||1972|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|1126836|0|1|0|1|0|0|10||3|3203|32009|32070837|32|3205002|320500205|3|1|||||||||1|0|0
2015|123558430238|12|8|1947|67|68|1|1|1|76|32|3204005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||1972|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|1126555|0|1|0|1|0|0|10||3|3203|32009|32070837|32|3205002|320500205|3|1|||||||||1|0|0
2015|119307914450|14|12|1979|35|36|2|3|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2000|2|UNIVERSIDADE GAMA FILHO|16||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|1|0|1|1|4400640|0|1|0|1|0|0|1||3|3203|32009|32063083|32|3205309|320530905|3|1|||||||||1|0|0
2015|121411275054|31|3|1985|30|30|2|3|1|76|32|3205309|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2009|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|4394496|0|1|0|1|0|0|2||3|3203|32009|32063288|32|3205309|320530905|3|1|||||||||1|0|0
2015|115145987950|4|2|1947|68|68|2|3|1|76|32|3205309|32|3205309|1|0|||||||||3|1|||||||||||||||||||||||||||||||||1||1|1|0|0|0|0|0|0|0|1|1|0|0|0||0|0||||0||0|||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|1|1020773|0|1|0|1|0|0|16||3|3203|32009|32063709|32|3205200|320520020|3|1|||||||||1|0|0
2015|116872919778|26|5|1955|60|60|2|1|1|76|29|2916005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||1|1|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|4670165|0|1|0|1|0|0|25||3|3203|32009|32040717|32|3205309|320530905|2|1|||||||||1|0|0
2015|116872919778|26|5|1955|60|60|2|1|1|76|29|2916005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|4670158|0|1|0|1|0|0|27||3|3203|32009|32040717|32|3205309|320530905|2|1|||||||||1|0|0
2015|116872919778|26|5|1955|60|60|2|1|1|76|29|2916005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|4670161|0|1|0|1|0|0|10||3|3203|32009|32040717|32|3205309|320530905|2|1|||||||||1|0|0
2015|116872919778|26|5|1955|60|60|2|1|1|76|29|2916005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||1|1|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|4670168|0|1|0|1|0|0|27||3|3203|32009|32040717|32|3205309|320530905|2|1|||||||||1|0|0
2015|116872919778|26|5|1955|60|60|2|1|1|76|29|2916005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||1|1|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|4670167|0|1|0|1|0|0|26||3|3203|32009|32040717|32|3205309|320530905|2|1|||||||||1|0|0
2015|116872919778|26|5|1955|60|60|2|1|1|76|29|2916005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||1|1|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|4670166|0|1|0|1|0|0|25||3|3203|32009|32040717|32|3205309|320530905|2|1|||||||||1|0|0
2015|116872919778|26|5|1955|60|60|2|1|1|76|29|2916005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||1|1|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|4670164|0|1|0|1|0|0|25||3|3203|32009|32040717|32|3205309|320530905|2|1|||||||||1|0|0
2015|116872919778|26|5|1955|60|60|2|1|1|76|29|2916005|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|4670179|0|1|0|1|0|0|25||3|3203|32009|32040717|32|3205309|320530905|2|1|||||||||1|0|0
2015|117981632250|1|12|1979|35|36|1|3|1|76|32|3203809|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5686123|0|1|0|1|0|0|25||3|3203|32009|32040067|32|3205309|320530905|2|1|||||||||1|0|0
2015|117981632250|1|12|1979|35|36|1|3|1|76|32|3203809|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5686160|0|1|0|1|0|0|25||3|3203|32009|32040067|32|3205309|320530905|2|1|||||||||1|0|0
2015|117981632250|1|12|1979|35|36|1|3|1|76|32|3203809|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5686129|0|1|0|1|0|0|26||3|3203|32009|32040067|32|3205309|320530905|2|1|||||||||1|0|0
2015|119578684060|20|12|1957|57|58|1|1|1|76|32|3201209|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5648473|0|1|0|1|0|0|18||3|3203|32009|32036167|32|3205002|320500205|2|1|||||||||1|0|0
2015|117981632250|1|12|1979|35|36|1|3|1|76|32|3203809|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5609315|0|1|0|0|1|0|71||3|3203|32009|32036086|32|3205002|320500205|2|1|||||||||1|0|0
2015|117981632250|1|12|1979|35|36|1|3|1|76|32|3203809|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5609316|0|1|0|0|1|0|71||3|3203|32009|32036086|32|3205002|320500205|2|1|||||||||1|0|0
2015|117981632250|1|12|1979|35|36|1|3|1|76|32|3203809|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5686128|0|1|0|1|0|0|26||3|3203|32009|32040067|32|3205309|320530905|2|1|||||||||1|0|0
2015|117981632250|1|12|1979|35|36|1|3|1|76|32|3203809|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5609314|0|1|0|0|1|0|71||3|3203|32009|32036086|32|3205002|320500205|2|1|||||||||1|0|0
2015|117981632250|1|12|1979|35|36|1|3|1|76|32|3203809|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2003|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5686124|0|1|0|1|0|0|25||3|3203|32009|32040067|32|3205309|320530905|2|1|||||||||1|0|0
2015|119578684060|20|12|1957|57|58|1|1|1|76|32|3201209|32|3205309|1|0|||||||||4|3|1|1|142P01|1|||2007|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|5648461|0|1|0|1|0|0|16||3|3203|32009|32036167|32|3205002|320500205|2|1|||||||||1|0|0
2015|122797425510|27|12|1982|32|33|1|0|1|76|32|3205309|32|3205309|1|0|||||||||3|3|2|5|520E05|0||2013||1|INSTITUIÇÃO NÃO CADASTRADA|9999999||||||||||||||||||||||||||||||||||||||||||1||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||349548|0|1|0|0|0|1|40|3040|3|3203|32009|32076606|32|3205200|320520005|4|1|1|0||1|0|0|0|0|1|0|0
2015|115052763491|27|4|1966|49|49|2|1|1|76|32|3201308|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||1990|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|4452126|0|1|0|1|0|0|10||3|3203|32009|32040547|32|3205309|320530905|3|1|||||||||1|0|0
2015|115052763491|27|4|1966|49|49|2|1|1|76|32|3201308|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||1990|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|4452123|0|1|0|1|0|0|9||3|3203|32009|32040547|32|3205309|320530905|3|1|||||||||1|0|0
2015|122139045024|16|4|1980|35|35|1|1|1|76|32|3203205|32|3205309|1|0|||||||||4|3|1|1|145F11|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|815647|0|1|0|1|0|0|20||3|3203|32009|32037686|32|3205101|320510105|3|1|||||||||1|0|0
2015|122139045024|16|4|1980|35|35|1|1|1|76|32|3203205|32|3205309|1|0|||||||||4|3|1|1|145F11|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|815262|0|1|0|1|0|0|20||3|3203|32009|32037686|32|3205101|320510105|3|1|||||||||1|0|0
2015|115052763491|27|4|1966|49|49|2|1|1|76|32|3201308|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||1990|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|4452135|0|1|0|0|1|0|70||3|3203|32009|32040547|32|3205309|320530905|3|1|||||||||1|0|0
2015|115052763491|27|4|1966|49|49|2|1|1|76|32|3201308|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||1990|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|4452134|0|1|0|0|1|0|70||3|3203|32009|32040547|32|3205309|320530905|3|1|||||||||1|0|0
2015|115052763491|27|4|1966|49|49|2|1|1|76|32|3201308|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||1990|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|4452132|0|1|0|0|1|0|69||3|3203|32009|32040547|32|3205309|320530905|3|1|||||||||1|0|0
2015|115052763491|27|4|1966|49|49|2|1|1|76|32|3201308|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||1990|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|4452136|0|1|0|0|1|0|70||3|3203|32009|32040547|32|3205309|320530905|3|1|||||||||1|0|0
2015|115052763491|27|4|1966|49|49|2|1|1|76|32|3201308|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||1990|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|4452129|0|1|0|1|0|0|11||3|3203|32009|32040547|32|3205309|320530905|3|1|||||||||1|0|0
2015|122797425510|27|12|1982|32|33|1|0|1|76|32|3205309|32|3205309|1|0|||||||||3|3|2|5|520E05|0||2013||1|INSTITUIÇÃO NÃO CADASTRADA|9999999||||||||||||||||||||||||||||||||||||||||||1||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||4059040|0|1|0|0|0|1|40|3040|3|3203|32009|32079907|32|3205002|320500205|4|1|1|0||1|0|0|0|0|1|0|0
2015|122139045024|16|4|1980|35|35|1|1|1|76|32|3203205|32|3205309|1|0|||||||||4|3|1|1|145F11|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|2|4794493|0|1|0|1|0|0|10||3|3203|32009|32034814|32|3201308|320130805|2|1|||||||||1|0|0
2015|122139045024|16|4|1980|35|35|1|1|1|76|32|3203205|32|3205309|1|0|||||||||4|3|1|1|145F11|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|2|4794496|0|1|0|1|0|0|11||3|3203|32009|32034814|32|3201308|320130805|2|1|||||||||1|0|0
2015|122139045024|16|4|1980|35|35|1|1|1|76|32|3203205|32|3205309|1|0|||||||||4|3|1|1|145F11|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|2|4794494|0|1|0|1|0|0|10||3|3203|32009|32034814|32|3201308|320130805|2|1|||||||||1|0|0
2015|122139045024|16|4|1980|35|35|1|1|1|76|32|3203205|32|3205309|1|0|||||||||4|3|1|1|145F11|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|2|4794497|0|1|0|1|0|0|11||3|3203|32009|32034814|32|3201308|320130805|2|1|||||||||1|0|0
2015|115052763491|27|4|1966|49|49|2|1|1|76|32|3201308|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||1990|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|4452188|0|1|0|0|1|0|70||3|3203|32009|32040555|32|3205309|320530905|3|1|||||||||1|0|0
2015|122139045024|16|4|1980|35|35|1|1|1|76|32|3203205|32|3205309|1|0|||||||||4|3|1|1|145F11|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|2|4794495|0|1|0|1|0|0|11||3|3203|32009|32034814|32|3201308|320130805|2|1|||||||||1|0|0
2015|122139045024|16|4|1980|35|35|1|1|1|76|32|3203205|32|3205309|1|0|||||||||4|3|1|1|145F11|1|||2006|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|2|4794491|0|1|0|1|0|0|9||3|3203|32009|32034814|32|3201308|320130805|2|1|||||||||1|0|0
2015|115052763491|27|4|1966|49|49|2|1|1|76|32|3201308|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||1990|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|4452121|0|1|0|1|0|0|19||3|3203|32009|32040547|32|3205309|320530905|3|1|||||||||1|0|0
2015|115052763491|27|4|1966|49|49|2|1|1|76|32|3201308|32|3205309|1|0|||||||||4|3|1|1|146F15|1|||1990|1|UNIVERSIDADE FEDERAL DO ESPIRITO SANTO|573|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|4452120|0|1|0|1|0|0|19||3|3203|32009|32040547|32|3205309|320530905|3|1|||||||||1|0|0
2015|120425249998|7|11|1967|47|48|2|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1079805|0|1|0|1|0|0|20||3|3203|32009|32038844|32|3205200|320520010|3|1|||||||||1|0|0
2015|120425249998|7|11|1967|47|48|2|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1079807|0|1|0|1|0|0|21||3|3203|32009|32038844|32|3205200|320520010|3|1|||||||||1|0|0
2015|120425249998|7|11|1967|47|48|2|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1079812|0|1|0|1|0|0|41||3|3203|32009|32038844|32|3205200|320520010|3|1|||||||||1|0|0
2015|120425249998|7|11|1967|47|48|2|3|1|76|31|3106200|32|3205309|1|0|||||||||4|3|1|9|999990|1|||2007|1|INSTITUIÇÃO NÃO CADASTRADA|9999999|||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|4489783|0|1|0|0|1|0|70||3|3203|32009|32038933|32|3205200|320520005|3|1|||||||||1|0|0
